review_id,sentence_id,sentence,aspect_category,aspect_polarity
230,230:10,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,"[{'category': 'WARRANTY#PRICE', 'polarity': 'neutral'}]"
230,230:11,I sent it back AND THEY LOST IT.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
230,230:12,I waited and waited and no laptop.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
230,230:13,Finally after months of research the discovered that they mailed it to a Walmart and there probably would be no way to find the box.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
230,230:14,"I waited another month for approval and for them to ""BUILD"" me a new laptop.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
230,230:15,I was psyched.,
230,230:16,I thought all my problems would finally be solved being that my old computer wouldn't go onto our wireless network and I wouldn't have the same problems because it was updated.,"[{'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'negative'}]"
230,230:17,Here we are another year later and the computer is doing the same thing.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
230,230:18,HP didn't fix it.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
230,230:19,I swear they design these things to go to crap after a year so you are stuck and have to buy a new one.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
230,230:20,"I use my friends and family's $2000 laptops and they are fast and reliable and HP, well, I'll never buy or recommend an HP to anyone!",
130,130:0,bought notebook 07/2009.,
130,130:1,in 5 months the connect quality got worse and worse.,"[{'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'negative'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
130,130:2,1st time they got it working the next 5 month they had me send it in.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
130,130:3,returned it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
130,130:4,5 months dead again.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
130,130:5,They say sorry out of warranty.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
130,130:6,Summary: They played games with me for the warranty period.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
130,130:7,Now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,"[{'category': 'SUPPORT#PRICE', 'polarity': 'negative'}]"
130,130:8,They had me send in the machine last April returned it to me in May with no documentation on what was done it anything.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
130,130:9,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,"[{'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'negative'}, {'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
130,130:10,So buyer beware when buying Toshiba,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
52,52:0,I bought this laptop the moment unibody product came to the market.,
52,52:1,"I also bought one for my wife, and 3 for my office.",
52,52:2,"They are wonderful, but very dangerous when it comes to emitting heat.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
52,52:3,"I burned my leg, after lifting it from my desk, and for less than 5 second putting it on my lap to clean my coffee table, so I can place it there.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
52,52:4,"I had to call Apple 19 times (each time 40 to 75 minutes on the phone), and take it to their store for evaluations, and diagnostics, 5 times.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
52,52:5,"This is what they told me: It heats up, and that is the reason we no longer call them laptops, and simply categorize them as portables.",
52,52:6,"You might think, I am new in this game, but I am a gadget lover, and have had more than 2 dozens laptops in the past 15 years, and none gets this hot, that fast.",
52,52:7,I also experience the same with my MacBook Air.,
52,52:8,"So you might ask, what did Apple do for me?",
52,52:9,"For my burn thigh which has put a permanent mark on my skin (it happened 7 months ago) they offered me an ITouch 8Gig (you know it is a bit insulating when a company this rich, offer a loyal customer like me, a bottom of their product line as a gift for events like this).","[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
52,52:10,"Steve Jobs, probably needs help and donations, and cannot afford a reasonable offers for people that truly are trying to support his baby.","[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
52,52:11,"The lesson learned here is: It does not pay to by this loyal to any brand, since all of them are there to simply  to make as much money as possible, as fast as they can, and in this day and age, the customer no longer is right all the times.","[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
52,52:12,Sad very SAD.,
235,235:0,I had meant to purchase the NB205 and bought this one by accident (long story).,
235,235:1,"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
235,235:2,Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,"[{'category': 'HARD_DISC#QUALITY', 'polarity': 'negative'}]"
235,235:3,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'positive'}]"
235,235:4,"I have had the netbook for 2 months and I love it, I read some reviews that say netbooks are slow but it does not seem any slower than the other computers I use.",
235,235:5,"Also the speakers are not very loud, But it is a netbook.","[{'category': 'MULTIMEDIA_DEVICES#QUALITY', 'polarity': 'neutral'}]"
235,235:6,Would HIGHLY recommend this netbook though.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
49,49:0,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",
49,49:1,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
49,49:2,Finally was able to reach a young lady in California and ordered the machine and was subsequently given a delivery date.,
49,49:3,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",
49,49:4,The computer was two weeks late in delivery because HP forgot to complete the required import paperwork.,"[{'category': 'SHIPPING#QUALITY', 'polarity': 'negative'}]"
49,49:5,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'LAPTOP#PRICE', 'polarity': 'negative'}]"
49,49:6,"Although my model was listed as recalled, HP denied my claim.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
49,49:7,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",
49,49:8,I visited the Apple Store and was impressed with the 17-inch MacBook Pro.,
49,49:9,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",
49,49:10,"If the number of patrons in the Apple store are any indication, HP and other PC manufacturers need to take note.",
53,53:0,"This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice...","[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
53,53:1,"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....","[{'category': 'SOFTWARE#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
53,53:2,If you shop around in the current market you can find a much better deal.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
53,53:3,"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'positive'}, {'category': 'SHIPPING#QUALITY', 'polarity': 'negative'}]"
60,60:0,Unable to boot up this brand new laptop.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
60,60:1,Spent 2 hours on phone with HP Technical Support.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
60,60:2,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
60,60:3,They are asking me to ship the unit back to fix it at their site.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'neutral'}]"
60,60:4,I am going to go back and return at Store I bought from!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
89,89:0,This computer had exactly the specifications I needed.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
89,89:1,"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
89,89:2,The perfect notebook...,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
89,89:3,When I finally had everything running with all my software installed I plugged in my droid to recharge and the system crashed.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
89,89:4,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,"[{'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'negative'}]"
89,89:5,"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
89,89:6,"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
89,89:7,Needless to say a PC that can't support a cell phone is less than useless!,"[{'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'negative'}]"
92,92:0,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}, {'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
92,92:1,I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
92,92:2,"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.","[{'category': 'POWER_SUPPLY#QUALITY', 'polarity': 'negative'}, {'category': 'POWER_SUPPLY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
92,92:3,"Call tech support, standard email the form and fax it back in to us.",
92,92:4,"I called back to ensure that received it, they had.",
92,92:5,But no one could tell me when my part would be shipped nor could they tell me where to buy it ON THEIR WEBSITE!!!,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
92,92:6,Frustrated I hung up and tried to call back 3 days later to be told that it takes 2-3 days for turnaround time.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
92,92:7,This was the 3rd day and part still had not been shipped.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
92,92:8,Asked the customer service rep.,
92,92:9,"If it's not shipped on the next business day, called on a Friday they are closed on weekends, what was the next step.",
92,92:10,"The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
92,92:11,Was searching online for a power supply when I found this site.,
92,92:12,I'm tired of the inept service.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
92,92:13,If you are looking for a netbook pc DO NOT BUY FROM ASUS!!!,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
92,92:14,Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,"[{'category': 'POWER_SUPPLY#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'POWER_SUPPLY#DESIGN_FEATURES', 'polarity': 'negative'}]"
92,92:15,I'M REALLY FRUSTRATED BY THIS EXPERIENCE.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
92,92:16,HOW DOES THE POWER SUPPLY NOT WORK!!!,"[{'category': 'POWER_SUPPLY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
92,92:17,"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",
310,310:0,Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
310,310:1,"I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
310,310:2,"It pretty much does everything we could ever need, and looks great to boot.","[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
310,310:3,"Apple is always great about the aesthetics of things, they always come up with good looking products.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
310,310:4,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,"[{'category': 'SOFTWARE#USABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
310,310:5,"So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs!","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
310,310:6,"It's great and we will always stick with Apple computers, we have been so happy with them.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
41,41:0,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",
41,41:1,"The 13"" MacBook Pro is portable, durable, and very capable.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}, {'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
41,41:2,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
41,41:3,"It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb.","[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
41,41:4,"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.","[{'category': 'GRAPHICS#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
41,41:5,It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,
41,41:6,"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.","[{'category': 'OS#USABILITY', 'polarity': 'positive'}, {'category': 'MOUSE#DESIGN_FEATURES', 'polarity': 'positive'}]"
41,41:7,"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.",
41,41:8,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).","[{'category': 'MOUSE#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'MOUSE#USABILITY', 'polarity': 'positive'}]"
41,41:9,"Still, this laptop is perfect for all day use at school and work.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
41,41:10,They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
42,42:0,Me and my boyfriend bought the Gateway NV78 in nov of 09.,
42,42:1,Bought with a credit card.,
42,42:2,Probbly the worst decision we ever made!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
42,42:3,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,"[{'category': 'KEYBOARD#QUALITY', 'polarity': 'negative'}, {'category': 'HARD_DISC#QUALITY', 'polarity': 'negative'}]"
42,42:4,the place we bought it from said that after they send it out to gateway 4 times they would give us a new one.,
42,42:5,the last time we took it to get fixed the guy said that most likely it is a reppative problem and will keep happeneing so hopefully we can get a new one very soon!,
42,42:6,pretty much everything else about the computer is good it just stops working out of no were.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
42,42:7,i love the size of the computer since i play games on it.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
42,42:8,i also love having the extra calculator number set up on the keyboard which most laptops do not have.,"[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'positive'}]"
42,42:9,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,"[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'KEYBOARD#USABILITY', 'polarity': 'negative'}]"
42,42:10,So i would not reccomend anyone buying this computer,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
6,6:0,"First, it does not have a push button to open the lid.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
6,6:1,It is held in place magnetically.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
6,6:2,There is a little indent to help open it - but good luck with that.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
6,6:3,"Once open, the leading edge is razor sharp.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
6,6:4,This is the complete opposite to an ergonomic design.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
6,6:5,Using this machine is like a mild form of torture.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
6,6:6,"In the shop, these MacBooks are encased in a soft rubber enclosure - so you will never know about the razor edge until you buy it, get it home, break the seal and use it (very clever con).",
6,6:7,The much lauded combined touch pad and clicker is a nightmare.,"[{'category': 'MOUSE#DESIGN_FEATURES', 'polarity': 'negative'}]"
6,6:8,I lost two items I was working on until I figured out what was happening.,"[{'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'MOUSE#USABILITY', 'polarity': 'negative'}]"
6,6:9,"Also, the space bar makes a noisy click every time you use it.","[{'category': 'KEYBOARD#QUALITY', 'polarity': 'negative'}]"
6,6:10,"I hate to say this, but if I could take this back to the shop and get my money back, then I would.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
6,6:11,"It is absolutely horrible to use, despite all its so called advanced features.","[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
6,6:12,I regret buying it before understanding how awful it is to use.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
6,6:13,"Buy this if you like being tortured, teased, frustrated and wasting twice as much time as you spent using your old Mac.",
6,6:14,It's a bummer and one out of five is being kind.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
6,6:15,My Mac has gone from being a trusted friend to an adversary.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
6,6:16,I'm going to try and keep my old G4 on the road for as long as possible.,
6,6:17,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
68,68:0,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size.",
68,68:1,But the screen size is not that bad for email and web browsing.,"[{'category': 'DISPLAY#DESIGN_FEATURES', 'polarity': 'neutral'}]"
68,68:2,I like this machine because its very lightweight...,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
68,68:3,very convenient when you travel and the battery life is excellent...,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}]"
68,68:4,10 hours of battery life is really something else....,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
68,68:5,I highly recommend that you buy this product.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
7,7:0,"I've owned every ""Pro"" model Apple laptop for the last 8 years, this is BY FAR the WORST one I've ever had.",
7,7:1,"It crashes, and when it goes flat, it just DIES (like a PC, maybe worse) and I loose all my open documents!","[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
7,7:2,I Hate it!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
70,70:0,It is the easiest computer I have ever used,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
70,70:1,I have had some excellent computer and have found I had no idea what to do with them,
70,70:2,"I saw this one, and I have the most difficult time trying to use them, they've made great dust collectors, I hate putting this computer down",
70,70:3,I LOVE IT!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
70,70:4,I can't say enough good for it!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
72,72:0,It's A MAC!!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
72,72:1,"I fine Apple MC373LL/A 2.66GHz 15"" Macboook Pro Notebook meets all my needs for a laptop computer when on the go.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
72,72:2,I like to use it at the race track to handiecap the horse races.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
72,72:3,It's face and depanable.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
72,72:4,As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art .....,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
72,72:5,it's just a great toy to have around.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
73,73:0,very very slow laptop.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
73,73:1,tons of bloatware and junk programs.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'SOFTWARE#GENERAL', 'polarity': 'negative'}]"
73,73:2,can't reinstall with standard os cd because of proprietary hardware drivers.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}, {'category': 'SOFTWARE#GENERAL', 'polarity': 'negative'}]"
73,73:3,keys are all in weird places and is way too large for the way it is designed.,"[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
73,73:4,lots of extra space but the keyboard is ridiculously small.,"[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
266,266:0,Amazing machine.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
266,266:1,"It is a big big, but since it has a 18.4"" screen what would you expect!","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
266,266:2,It is truly a Desktop Replacement.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
266,266:3,Very fast and efficient!,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
266,266:4,Does a great job with video shot on a Canon 5D MKII.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
266,266:5,Very happy with my 7th Toshiba laptop!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
259,259:0,"The touchpad is very intuitive, so much so that I never want to use buttons to click again!","[{'category': 'MOUSE#USABILITY', 'polarity': 'positive'}]"
259,259:1,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",
259,259:2,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.","[{'category': 'SOFTWARE#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
259,259:3,I especially appreciate the fact that it has almost zero viruses and spyware problems!,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
259,259:4,"The only drawback for me is how dirty the screen gets, and rather quickly too.","[{'category': 'DISPLAY#QUALITY', 'polarity': 'negative'}]"
259,259:5,I'm hoping that I can find a really quick way to clean it without it getting too gross.,
259,259:6,I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
259,259:7,Now I have the best of both worlds with all of the power and ease of the Mac!,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
259,259:8,"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
100,100:0,I never have had a good result with this computer.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
100,100:1,"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
100,100:2,"They told me it was my loss even though it was the computer, not  what I've done.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
100,100:3,"The hard drive crashed as well, and I had to buy a new  power cord.","[{'category': 'HARD_DISC#QUALITY', 'polarity': 'negative'}, {'category': 'POWER_SUPPLY#QUALITY', 'polarity': 'negative'}]"
100,100:4,"They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
100,100:5,"I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth.","[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
100,100:6,I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
147,147:0,I just bought this laptop 3 days ago.,
147,147:1,The right speaker did not work.,"[{'category': 'MULTIMEDIA_DEVICES#QUALITY', 'polarity': 'negative'}, {'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
147,147:2,I took it back to the store and exchanged it for another one.,
147,147:3,"Again, the same problem, the right speaker did not work.","[{'category': 'MULTIMEDIA_DEVICES#QUALITY', 'polarity': 'negative'}, {'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
147,147:4,I returned the 2nd laptop for a full refund.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
